match_id,competition,season,date,kickoff_time,kickoff_datetime,stage_raw,stage,stage_order,matchday,group,leg,is_qualifier,neutral,home_team_id,away_team_id,home_team,away_team,home_team_raw,away_team_raw,home_country_code,away_country_code,home_goals,away_goals,home_goals_final,away_goals_final,home_goals_ht,away_goals_ht,home_penalty,away_penalty,decided_by,result,total_goals,goal_diff,btts,home_elo_pre,away_elo_pre,elo_diff_pre,home_matches_before,away_matches_before,score_raw,source_file,source_line,source_commit
UCL-2011-12-M-0052,UEFA Champions League,2011-12,2011-11-01,20:45,2011-11-01T20:45:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-valencia-cf,ucl-bayer-leverkusen,Valencia CF,Bayer Leverkusen,Valencia CF,Bayer Leverkusen,ESP,GER,3,1,3,1,1,1,,,Normal Time,H,4,2,1,1492.03,1508.33,48.7,3,3,3-1 (1-1),2011-12/cl.txt,105,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0053,UEFA Champions League,2011-12,2011-11-01,20:45,2011-11-01T20:45:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-arsenal-fc,ucl-olympique-marseille,Arsenal FC,Olympique Marseille,Arsenal FC,Olympique Marseille,ENG,FRA,0,0,0,0,,,,,Normal Time,D,0,0,0,1521.75,1507.5,79.25,3,3,0-0,2011-12/cl.txt,125,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0054,UEFA Champions League,2011-12,2011-11-01,20:45,2011-11-01T20:45:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-borussia-dortmund,ucl-olympiacos,Borussia Dortmund,Olympiacos,Borussia Dortmund,Olympiakos Piraeus,GER,GRE,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1481.95,1488.81,58.14,3,3,1-0 (1-0),2011-12/cl.txt,126,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0055,UEFA Champions League,2011-12,2011-11-01,20:45,2011-11-01T20:45:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-apoel-nikosia,ucl-fc-porto,APOEL Nikosia,FC Porto,APOEL Nikosia,FC Porto,CYP,POR,2,1,2,1,1,0,,,Normal Time,H,3,1,1,1511.11,1497.97,78.14,3,3,2-1 (1-0),2011-12/cl.txt,147,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0056,UEFA Champions League,2011-12,2011-11-01,20:45,2011-11-01T20:45:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-viktoria-plzen,ucl-fc-barcelona,Viktoria Plzeň,FC Barcelona,Viktoria Plzeň,FC Barcelona,CZE,ESP,0,4,0,4,0,2,,,Normal Time,A,4,-4,0,1482.5,1517.7,29.8,3,3,0-4 (0-2),2011-12/cl.txt,168,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0057,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-bayern-munich,ucl-ssc-napoli,Bayern Munich,SSC Napoli,Bayern München,SSC Napoli,GER,ITA,3,2,3,2,3,1,,,Normal Time,H,5,1,1,1521.19,1508.05,78.14,3,3,3-2 (3-1),2011-12/cl.txt,20,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0058,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-villarreal-cf,ucl-manchester-city,Villarreal CF,Manchester City,Villarreal CF,Manchester City,ESP,ENG,0,3,0,3,0,2,,,Normal Time,A,3,-3,0,1472.5,1498.25,39.25,3,3,0-3 (0-2),2011-12/cl.txt,21,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0059,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-trabzonspor,ucl-cska-moskva,Trabzonspor,CSKA Moskva,Trabzonspor,CSKA Moskva,TUR,RUS,0,0,0,0,,,,,Normal Time,D,0,0,0,1500.91,1498.33,67.58,3,3,0-0,2011-12/cl.txt,41,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0060,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-inter-milan,ucl-lille-osc,Inter Milan,Lille OSC,Inter,Lille OSC,ITA,FRA,2,1,2,1,1,0,,,Normal Time,H,3,1,1,1512.23,1488.53,88.7,3,3,2-1 (1-0),2011-12/cl.txt,42,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0061,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-manchester-united,ucl-otelul-galati,Manchester United,Oţelul Galaţi,Manchester United,Oţelul Galaţi,ENG,ROU,2,0,2,0,1,0,,,Normal Time,H,2,2,0,1511.46,1468.89,107.58,3,3,2-0 (1-0),2011-12/cl.txt,62,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0062,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-benfica,ucl-fc-basel-1893,Benfica,FC Basel 1893,SL Benfica,FC Basel 1893,POR,SUI,1,1,1,1,1,0,,,Normal Time,D,2,0,1,1521.67,1497.97,88.7,3,3,1-1 (1-0),2011-12/cl.txt,63,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0063,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-afc-ajax,ucl-dinamo-zagreb,AFC Ajax,Dinamo Zagreb,AFC Ajax,Dinamo Zagreb,NED,CRO,4,0,4,0,2,0,,,Normal Time,H,4,4,0,1501.95,1468.81,98.14,3,3,4-0 (2-0),2011-12/cl.txt,83,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0064,UEFA Champions League,2011-12,2011-11-02,20:45,2011-11-02T20:45:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-olympique-lyonnais,ucl-real-madrid,Olympique Lyonnais,Real Madrid,Olympique Lyonnais,Real Madrid,FRA,ESP,0,2,0,2,0,1,,,Normal Time,A,2,-2,0,1501.75,1527.5,39.25,3,3,0-2 (0-1),2011-12/cl.txt,84,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0065,UEFA Champions League,2011-12,2011-11-22,18:00,2011-11-22T18:00:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-cska-moskva,ucl-lille-osc,CSKA Moskva,Lille OSC,CSKA Moskva,Lille OSC,RUS,FRA,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1500.25,1481.03,84.23,4,4,0-2 (0-0),2011-12/cl.txt,44,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0066,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-bayern-munich,ucl-villarreal-cf,Bayern Munich,Villarreal CF,Bayern München,Villarreal CF,GER,ESP,3,1,3,1,2,0,,,Normal Time,H,4,2,1,1528.98,1461.38,132.6,4,4,3-1 (2-0),2011-12/cl.txt,23,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0067,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-ssc-napoli,ucl-manchester-city,SSC Napoli,Manchester City,SSC Napoli,Manchester City,ITA,ENG,2,1,2,1,1,1,,,Normal Time,H,3,1,1,1500.26,1509.38,55.89,4,4,2-1 (1-1),2011-12/cl.txt,24,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0068,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-trabzonspor,ucl-inter-milan,Trabzonspor,Inter Milan,Trabzonspor,Inter,TUR,ITA,1,1,1,1,1,1,,,Normal Time,D,2,0,1,1498.99,1519.73,44.26,4,4,1-1 (1-1),2011-12/cl.txt,45,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0069,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-manchester-united,ucl-benfica,Manchester United,Benfica,Manchester United,SL Benfica,ENG,POR,2,2,2,2,1,1,,,Normal Time,D,4,0,1,1518.46,1519.17,64.29,4,4,2-2 (1-1),2011-12/cl.txt,65,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0070,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-otelul-galati,ucl-fc-basel-1893,Oţelul Galaţi,FC Basel 1893,Oţelul Galaţi,FC Basel 1893,ROU,SUI,2,3,2,3,0,3,,,Normal Time,A,5,-1,1,1461.89,1500.47,26.41,4,4,2-3 (0-3),2011-12/cl.txt,66,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0071,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-olympique-lyonnais,ucl-afc-ajax,Olympique Lyonnais,AFC Ajax,Olympique Lyonnais,AFC Ajax,FRA,NED,0,0,0,0,,,,,Normal Time,D,0,0,0,1490.62,1509.2,46.43,4,4,0-0,2011-12/cl.txt,86,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0072,UEFA Champions League,2011-12,2011-11-22,20:45,2011-11-22T20:45:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-real-madrid,ucl-dinamo-zagreb,Real Madrid,Dinamo Zagreb,Real Madrid,Dinamo Zagreb,ESP,CRO,6,2,6,2,4,0,,,Normal Time,H,8,4,1,1538.62,1461.56,142.06,4,4,6-2 (4-0),2011-12/cl.txt,87,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0073,UEFA Champions League,2011-12,2011-11-23,18:00,2011-11-23T18:00:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-zenit-st-petersburg,ucl-apoel-nikosia,Zenit St. Petersburg,APOEL Nikosia,Zenit St. Petersburg,APOEL Nikosia,RUS,CYP,0,0,0,0,,,,,Normal Time,D,0,0,0,1509.81,1518.9,55.91,4,4,0-0,2011-12/cl.txt,149,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0074,UEFA Champions League,2011-12,2011-11-23,19:00,2011-11-23T19:00:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-bate-borisov,ucl-viktoria-plzen,BATE Borisov,Viktoria Plzeň,BATE Borisov,Viktoria Plzeň,BLR,CZE,0,1,0,1,0,1,,,Normal Time,A,1,-1,0,1481.44,1471.65,74.79,4,4,0-1 (0-1),2011-12/cl.txt,170,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0075,UEFA Champions League,2011-12,2011-11-23,20:45,2011-11-23T20:45:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-bayer-leverkusen,ucl-chelsea-fc,Bayer Leverkusen,Chelsea FC,Bayer Leverkusen,Chelsea FC,GER,ENG,2,1,2,1,0,0,,,Normal Time,H,3,1,1,1499.72,1518.28,46.44,4,4,2-1 (0-0),2011-12/cl.txt,107,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0076,UEFA Champions League,2011-12,2011-11-23,20:45,2011-11-23T20:45:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-valencia-cf,ucl-krc-genk,Valencia CF,KRC Genk,Valencia CF,KRC Genk,ESP,BEL,7,0,7,0,4,0,,,Normal Time,H,7,7,0,1500.63,1481.37,84.26,4,4,7-0 (4-0),2011-12/cl.txt,108,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0077,UEFA Champions League,2011-12,2011-11-23,20:45,2011-11-23T20:45:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-arsenal-fc,ucl-borussia-dortmund,Arsenal FC,Borussia Dortmund,Arsenal FC,Borussia Dortmund,ENG,GER,2,1,2,1,0,0,,,Normal Time,H,3,1,1,1519.51,1490.29,94.22,4,4,2-1 (0-0),2011-12/cl.txt,128,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0078,UEFA Champions League,2011-12,2011-11-23,20:45,2011-11-23T20:45:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-olympique-marseille,ucl-olympiacos,Olympique Marseille,Olympiacos,Olympique Marseille,Olympiakos Piraeus,FRA,GRE,0,1,0,1,0,0,,,Normal Time,A,1,-1,0,1509.74,1480.47,94.27,4,4,0-1 (0-0),2011-12/cl.txt,129,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0079,UEFA Champions League,2011-12,2011-11-23,20:45,2011-11-23T20:45:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-shakhtar-donetsk,ucl-fc-porto,Shakhtar Donetsk,FC Porto,Shakhtar Donetsk,FC Porto,UKR,POR,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1481.1,1490.19,55.91,4,4,0-2 (0-0),2011-12/cl.txt,150,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0080,UEFA Champions League,2011-12,2011-11-23,20:45,2011-11-23T20:45:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-ac-milan,ucl-fc-barcelona,AC Milan,FC Barcelona,AC Milan,FC Barcelona,ITA,ESP,2,3,2,3,1,2,,,Normal Time,A,5,-1,1,1518.35,1528.56,54.79,4,4,2-3 (1-2),2011-12/cl.txt,171,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0081,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-chelsea-fc,ucl-valencia-cf,Chelsea FC,Valencia CF,Chelsea FC,Valencia CF,ENG,ESP,3,0,3,0,2,0,,,Normal Time,H,3,3,0,1509.61,1508.25,66.36,5,5,3-0 (2-0),2011-12/cl.txt,110,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0082,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-krc-genk,ucl-bayer-leverkusen,KRC Genk,Bayer Leverkusen,KRC Genk,Bayer Leverkusen,BEL,GER,1,1,1,1,1,0,,,Normal Time,D,2,0,1,1473.75,1508.39,30.36,5,5,1-1 (1-0),2011-12/cl.txt,111,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0083,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-borussia-dortmund,ucl-olympique-marseille,Borussia Dortmund,Olympique Marseille,Borussia Dortmund,Olympique Marseille,GER,FRA,2,3,2,3,2,1,,,Normal Time,A,5,-1,1,1482.94,1497.09,50.85,5,5,2-3 (2-1),2011-12/cl.txt,131,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0084,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-olympiacos,ucl-arsenal-fc,Olympiacos,Arsenal FC,Olympiakos Piraeus,Arsenal FC,GRE,ENG,3,1,3,1,2,0,,,Normal Time,H,4,2,1,1493.11,1526.86,31.26,5,5,3-1 (2-0),2011-12/cl.txt,132,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0085,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-apoel-nikosia,ucl-shakhtar-donetsk,APOEL Nikosia,Shakhtar Donetsk,APOEL Nikosia,Shakhtar Donetsk,CYP,UKR,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1520.5,1469.5,115.99,5,5,0-2 (0-0),2011-12/cl.txt,152,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0086,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-fc-porto,ucl-zenit-st-petersburg,FC Porto,Zenit St. Petersburg,FC Porto,Zenit St. Petersburg,POR,RUS,0,0,0,0,,,,,Normal Time,D,0,0,0,1501.78,1508.22,58.56,5,5,0-0,2011-12/cl.txt,153,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0087,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-fc-barcelona,ucl-bate-borisov,FC Barcelona,BATE Borisov,FC Barcelona,BATE Borisov,ESP,BLR,4,0,4,0,1,0,,,Normal Time,H,4,4,0,1540.12,1469.32,135.8,5,5,4-0 (1-0),2011-12/cl.txt,173,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0088,UEFA Champions League,2011-12,2011-12-06,20:45,2011-12-06T20:45:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-viktoria-plzen,ucl-ac-milan,Viktoria Plzeň,AC Milan,Viktoria Plzeň,AC Milan,CZE,ITA,2,2,2,2,0,0,,,Normal Time,D,4,0,1,1483.77,1506.79,41.98,5,5,2-2 (0-0),2011-12/cl.txt,174,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0089,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-manchester-city,ucl-bayern-munich,Manchester City,Bayern Munich,Manchester City,Bayern München,ENG,GER,2,0,2,0,1,0,,,Normal Time,H,2,2,0,1500.97,1535.34,30.63,5,5,2-0 (1-0),2011-12/cl.txt,26,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0090,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-villarreal-cf,ucl-ssc-napoli,Villarreal CF,SSC Napoli,Villarreal CF,SSC Napoli,ESP,ITA,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1455.02,1508.67,11.35,5,5,0-2 (0-0),2011-12/cl.txt,27,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0091,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-inter-milan,ucl-cska-moskva,Inter Milan,CSKA Moskva,Inter,CSKA Moskva,ITA,RUS,1,2,1,2,0,0,,,Normal Time,A,3,-1,1,1521.0,1487.88,98.12,5,5,1-2 (0-0),2011-12/cl.txt,47,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0092,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-lille-osc,ucl-trabzonspor,Lille OSC,Trabzonspor,Lille OSC,Trabzonspor,FRA,TUR,0,0,0,0,,,,,Normal Time,D,0,0,0,1493.41,1497.72,60.68,5,5,0-0,2011-12/cl.txt,48,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0093,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-fc-basel-1893,ucl-manchester-united,FC Basel 1893,Manchester United,FC Basel 1893,Manchester United,SUI,ENG,2,1,2,1,1,0,,,Normal Time,H,3,1,1,1511.23,1516.63,59.6,5,5,2-1 (1-0),2011-12/cl.txt,68,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0094,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-benfica,ucl-otelul-galati,Benfica,Oţelul Galaţi,SL Benfica,Oţelul Galaţi,POR,ROU,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1521.0,1451.13,134.87,5,5,1-0 (1-0),2011-12/cl.txt,69,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0095,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-afc-ajax,ucl-real-madrid,AFC Ajax,Real Madrid,AFC Ajax,Real Madrid,NED,ESP,0,3,0,3,0,2,,,Normal Time,A,3,-3,0,1510.52,1544.75,30.78,5,5,0-3 (0-2),2011-12/cl.txt,89,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0096,UEFA Champions League,2011-12,2011-12-07,20:45,2011-12-07T20:45:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-dinamo-zagreb,ucl-olympique-lyonnais,Dinamo Zagreb,Olympique Lyonnais,Dinamo Zagreb,Olympique Lyonnais,CRO,FRA,1,7,1,7,1,1,,,Normal Time,A,8,-6,1,1455.44,1489.29,31.14,5,5,1-7 (1-1),2011-12/cl.txt,90,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0097,UEFA Champions League,2011-12,2012-02-14,20:45,2012-02-14T20:45:00,Round of 16,round_of_16,5,,,1,0,0,ucl-olympique-lyonnais,ucl-apoel-nikosia,Olympique Lyonnais,APOEL Nikosia,Olympique Lyonnais,APOEL Nikosia,FRA,CYP,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1500.19,1507.28,57.91,6,6,1-0 (0-0),2011-12/cl.txt,179,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0098,UEFA Champions League,2011-12,2012-02-14,20:45,2012-02-14T20:45:00,Round of 16,round_of_16,5,,,1,0,0,ucl-bayer-leverkusen,ucl-fc-barcelona,Bayer Leverkusen,FC Barcelona,Bayer Leverkusen,FC Barcelona,GER,ESP,1,3,1,3,0,1,,,Normal Time,A,4,-2,1,1509.26,1546.4,27.86,6,6,1-3 (0-1),2011-12/cl.txt,180,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0099,UEFA Champions League,2011-12,2012-02-15,18:00,2012-02-15T18:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-zenit-st-petersburg,ucl-benfica,Zenit St. Petersburg,Benfica,Zenit St. Petersburg,SL Benfica,RUS,POR,3,2,3,2,1,1,,,Normal Time,H,5,1,1,1509.89,1527.31,47.58,6,6,3-2 (1-1),2011-12/cl.txt,182,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0100,UEFA Champions League,2011-12,2012-02-15,20:45,2012-02-15T20:45:00,Round of 16,round_of_16,5,,,1,0,0,ucl-ac-milan,ucl-arsenal-fc,AC Milan,Arsenal FC,AC Milan,Arsenal FC,ITA,ENG,4,0,4,0,2,0,,,Normal Time,H,4,4,0,1507.99,1517.76,55.24,6,6,4-0 (2-0),2011-12/cl.txt,183,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0101,UEFA Champions League,2011-12,2012-02-21,18:00,2012-02-21T18:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-cska-moskva,ucl-real-madrid,CSKA Moskva,Real Madrid,CSKA Moskva,Real Madrid,RUS,ESP,1,1,1,1,0,1,,,Normal Time,D,2,0,1,1500.63,1555.63,10.0,6,6,1-1 (0-1),2011-12/cl.txt,185,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0102,UEFA Champions League,2011-12,2012-02-21,20:45,2012-02-21T20:45:00,Round of 16,round_of_16,5,,,1,0,0,ucl-ssc-napoli,ucl-chelsea-fc,SSC Napoli,Chelsea FC,SSC Napoli,Chelsea FC,ITA,ENG,3,1,3,1,2,1,,,Normal Time,H,4,2,1,1519.0,1517.72,66.27,6,6,3-1 (2-1),2011-12/cl.txt,186,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0103,UEFA Champions League,2011-12,2012-02-22,20:45,2012-02-22T20:45:00,Round of 16,round_of_16,5,,,1,0,0,ucl-fc-basel-1893,ucl-bayern-munich,FC Basel 1893,Bayern Munich,FC Basel 1893,Bayern München,SUI,GER,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1519.53,1526.22,58.32,6,6,1-0 (0-0),2011-12/cl.txt,188,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0104,UEFA Champions League,2011-12,2012-02-22,20:45,2012-02-22T20:45:00,Round of 16,round_of_16,5,,,1,0,0,ucl-olympique-marseille,ucl-inter-milan,Olympique Marseille,Inter Milan,Olympique Marseille,Inter,FRA,ITA,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1508.54,1508.24,65.3,6,6,1-0 (0-0),2011-12/cl.txt,189,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0105,UEFA Champions League,2011-12,2012-03-06,20:45,2012-03-06T20:45:00,Round of 16,round_of_16,5,,,2,0,0,ucl-arsenal-fc,ucl-ac-milan,Arsenal FC,AC Milan,Arsenal FC,AC Milan,ENG,ITA,3,0,3,0,3,0,,,Normal Time,H,3,3,0,1509.33,1516.42,57.92,7,7,3-0 (3-0),2011-12/cl.txt,191,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0106,UEFA Champions League,2011-12,2012-03-06,20:45,2012-03-06T20:45:00,Round of 16,round_of_16,5,,,2,0,0,ucl-benfica,ucl-zenit-st-petersburg,Benfica,Zenit St. Petersburg,SL Benfica,Zenit St. Petersburg,POR,RUS,2,0,2,0,1,0,,,Normal Time,H,2,2,0,1518.67,1518.53,65.14,7,7,2-0 (1-0),2011-12/cl.txt,192,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0107,UEFA Champions League,2011-12,2012-03-07,20:45,2012-03-07T20:45:00,Round of 16,round_of_16,5,,,2,0,0,ucl-apoel-nikosia,ucl-olympique-lyonnais,APOEL Nikosia,Olympique Lyonnais,APOEL Nikosia,Olympique Lyonnais,CYP,FRA,1,0,1,0,1,0,4,3,Penalties,H,1,1,0,1498.93,1508.54,55.39,7,7,"4-3 pen. 1-0 a.e.t. (1-0, 1-0)",2011-12/cl.txt,194,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2011-12-M-0108,UEFA Champions League,2011-12,2012-03-07,20:45,2012-03-07T20:45:00,Round of 16,round_of_16,5,,,2,0,0,ucl-fc-barcelona,ucl-bayer-leverkusen,FC Barcelona,Bayer Leverkusen,FC Barcelona,Bayer Leverkusen,ESP,GER,7,1,7,1,2,0,,,Normal Time,H,8,6,1,1557.2,1498.46,123.74,7,7,7-1 (2-0),2011-12/cl.txt,195,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
